id,login,contributions,site_admin,type
4670382,koellsch,593,False,User
158051,floweisshardt,373,False,User
508006,fmessmer,35,False,User
4411842,souravran,7,False,User
15033292,HannesBachter,4,False,User
4059009,Acuda,3,False,User
28198620,ipa-maa,2,False,User
17281534,ipa-jfh,1,False,User
709259,LoyVanBeek,1,False,User
1721716,awesomebytes,1,False,User
