id,login,contributions,site_admin,type
497477,jacobk,1,False,User
10650853,jcbsv,1,False,User
11656932,jrbourbeau,1,False,User
150329,jlfwong,1,False,User
244565,jsarenik,1,False,User
968908,jvhellemond,1,False,User
40832,jeffhodsdon,1,False,User
15289535,jvansan,1,False,User
912913,jfisteus,1,False,User
247730,fancycode,1,False,User
603835,hagsteel,1,False,User
5212375,josephok,1,False,User
4718259,jrdh,1,False,User
662304,xose,1,False,User
732415,juanpabloaj,1,False,User
1630469,jniznan,1,False,User
1441325,justinmayhew,1,False,User
804338,justinrosenthal,1,False,User
1240282,jsamuel,1,False,User
168427,skazhy,1,False,User
1567423,kaishuu0123,1,False,User
15131106,TeachMeHowToUse2FA,1,False,User
2279051,kkopachev,1,False,User
1401711,kouki-dan,1,False,User
1250267,leeclemens,1,False,User
1871878,gitchs,1,False,User
746767,leynos,1,False,User
1264873,1e0ng,1,False,User
19842903,LiranLast,1,False,User
3768896,pathcl,1,False,User
716339,glaslos,1,False,User
1765949,maartenbreddels,1,False,User
1041088,madsbk,1,False,User
7591391,ms7s,1,False,User
241205,MartinMartimeo,1,False,User
276501,martynsmith,1,False,User
6962,mdg,1,False,User
306380,mrocklin,1,False,User
2437610,mike4999,1,False,User
520739,mleonhard,1,False,User
559745,mcella,1,False,User
2033598,BoboTiG,1,False,User
440856,mikejthompson,1,False,User
3243475,m-burst,1,False,User
81785,macro,1,False,User
630432,brickZA,1,False,User
1265294,nbargnesi,1,False,User
1174343,ticosax,1,False,User
11711386,bretsko,1,False,User
285949,oyerli,1,False,User
1053148,pablopda,1,False,User
1449833,patrickfuller,1,False,User
58746,swies,1,False,User
722923,pabelanger,1,False,User
473456,pkienzle,1,False,User
32402063,pcrespov,1,False,User
419036,pekrau,1,False,User
5675953,s3rvac,1,False,User
948382,nosyjoe,1,False,User
11139004,ptylenda,1,False,User
989846,raullenchai,1,False,User
6978200,Recursing,1,False,User
50074,rhettg,1,True,User
12932,xrmx,1,False,User
107032,robinro,1,False,User
225008,slay2k,1,False,User
321872,ronnix,1,False,User
300834,remyleone,1,False,User
30274190,sadielbartholomew,1,False,User
4542383,samueldg,1,False,User
599017,protonpopsicle,1,False,User
92964,screeley,1,False,User
832917,ss18,1,False,User
30621751,sorlov-avito,1,False,User
432606,silentnights,1,False,User
187109,SuprDewd,1,False,User
930060,tioover,1,False,User
8518239,gitter-badger,1,False,User
157521,thomie,1,False,User
502856,dawncold,1,False,User
47873678,timgates42,1,False,User
798166,tjensen,1,False,User
901363,tdyas,1,False,User
897680,ukoethe,1,False,User
65969,wojciechpolak,1,False,User
13341544,aristotll,1,False,User
1172125,yegorich,1,False,User
1404615,yiliangt5,1,False,User
2791223,Zsailer,1,False,User
806876,aaronjheng,1,False,User
12856766,Agnewee,1,False,User
2196548,bn0ir,1,False,User
483428,cgohlke,1,False,User
1073082,clowwindy,1,False,User
7773256,drewbrew,1,False,User
2021774,lwzm,1,False,User
50845,fernandoflorez,1,False,User
2003642,fydot,1,False,User
406380,gwk,1,False,User
9168435,harboecp,1,False,User
6077311,hipro,1,False,User
275728,icaromedeiros,1,False,User
6032823,jack1142,1,False,User
1155229,keakon,1,False,User
148427,matee911,1,False,User
1079601,mike820324,1,False,User
4566851,moijes12,1,False,User
103946,peacetara,1,False,User
918840,shangdahao,1,False,User
396927,shinriyo,1,False,User
9110208,sinwar,1,False,User
39536295,supakeen,1,False,User
4488261,thinkerou,1,False,User
313932,tomhogans,1,False,User
2527265,coldnight,1,False,User
1787766,liuchang0812,1,False,User
2242771,xiyanxiyan10,1,False,User
758470,sokrato,1,False,User
1322115,apieceofredcloth,1,False,User
11815801,zhulongcheng,1,False,User
3733548,zjjott,1,False,User
