tree_hash,commith_hash,changed,insert,delete

fc4d5e8ac6879ac7672a18e5219b634a82980c6e,f5a16779a7e6ddf6768ea2c1f39b101ffeba796b,   2 files changed, 2 insertions(+), 2 deletions(-) 
7a44e7fe6cc54faf2cdc41098ced2180ff386a0f,112a5cb5cd07294f933ebacb8b494b7a84f26f3f, 
7a44e7fe6cc54faf2cdc41098ced2180ff386a0f,b25e90c7a6f532ed66476998ede644d64af2b625,   2 files changed, 3 insertions(+), 4 deletions(-) 
5607d1bea6c3876ac340227952f376434c358e49,303366f215e35c93a145838642cf112fe94ad883,   4 files changed, 21 insertions(+) 
72d048d07fc7fc6730b9f6c5bc3dc766936f967c,b83a39bd865e82710cf465068187671af6d04441,   1 file changed, 6 insertions(+) 
8442475fcb38a0c345afbfcbf86395a82d1d8c4d,1c277895c9241cdcb05bf8ffadaadadef423f1e7,   1 file changed, 1 insertion(+), 1 deletion(-) 
874bb2043f2996ad2fb887f588654e43366cb003,9c92ad51ed29243e535fdb44ec494681c040e62b,   4 files changed, 9 insertions(+), 12 deletions(-) 
55861b19d3283056b1cdbd7199a7a377bce5f825,c676e648995d637c70de02d9a81da1a4644048f1,   1 file changed, 8 insertions(+), 7 deletions(-) 
a88306d3e940badfb7a9ad9d6bf73b8c35096bf2,d3699679b01392e26f5ba214b01bd5ee4729c3ec,   1 file changed, 1 insertion(+) 
6aaf1a79197c2016a84552c3388d64101321364b,9fbb73b5f53d45b233b0c8f9ee5482cb7ef5e9c9,   1 file changed, 6 insertions(+), 1 deletion(-) 
8b543fc9a2252287e7fd8c1957d043f4dd43ca22,e5600d7c85a60d0cb77d33b5c6011e3ffb343660,   1 file changed, 1 insertion(+), 1 deletion(-) 
f476e36c1864ac87cbbba2616f4d90ccf32464d7,800d84065fcf2f5b12f0294c1b97e4d763a0c988,   2 files changed, 7 insertions(+), 6 deletions(-) 
6b16e3a75e83f315466a85f7abb5118757806267,e136a3bc02945ec0537946a2166d8688751c6d12,   2 files changed, 2 insertions(+), 2 deletions(-) 
e947d2ccce7366b9abb75a43cc1a0ce3424bf491,118c923705eeb658248e466ecc82c1b40e7ab251,   1 file changed, 7 insertions(+), 2 deletions(-) 
