id,login,contributions,site_admin,type
10111,mattn,80,False,User
32511895,ANSHUMAN87,79,False,User
362490,hyouklee,78,False,User
15737127,vincentvanhoucke,78,False,User
22173987,brianwa84,77,False,User
123475,cdleary,77,False,User
1663364,MaheshRavishankar,77,False,User
7423210,gharibian,76,False,User
5117188,protoget,76,False,User
1914691,jenselofsson,74,False,User
1766524,sguada,74,False,User
3454501,jerryyin,74,False,User
33068485,jtkeeling,73,False,User
4641539,sjamesr,73,False,User
170179,jhseu,73,False,User
60493024,yisitu,73,False,User
40055917,guizili0,71,False,User
5508949,rsuderman,71,False,User
1130906,eliben,70,False,User
2772612,wujingyue,69,False,User
31752514,mgester,69,False,User
69477250,rsun-bdti,69,False,User
710113,nfelt,68,False,User
5453737,tatatodd,68,False,User
44934456,hshankar61,68,False,User
10109534,karllessard,67,False,User
39842562,Srini511,67,False,User
387854,chr1sj0nes,66,False,User
1100749,nsthorat,66,False,User
1873655,nluehr,65,False,User
1309817,yyoon,65,False,User
3709243,jjsjann123,65,False,User
363227,perfinion,64,False,User
4913347,ashwinmurthy,63,False,User
13115060,rongjiecomputer,63,False,User
47436172,lu-wang-g,63,False,User
30533909,lucyrfox,63,False,User
10428324,zhuzilin,63,False,User
28113241,bhavani-subramanian,63,False,User
2155368,jingpu,62,False,User
328992,zhangqiaorjc,61,False,User
893412,bloops,60,False,User
1186713,patriklaurell,60,False,User
12436063,ashahba,59,False,User
8674768,cky9301,59,False,User
7008401,bondhugula,59,False,User
20959853,drpngx,59,False,User
1680977,imsheridan,59,False,User
20843596,ashutosh1919,58,False,User
64217314,chuanhaozhuge,57,False,User
14933084,dlibenzi,57,False,User
42984676,AyanmoI,56,False,User
38638514,Zantares,56,False,User
16767321,tamaranorman,55,False,User
21028116,Tessil,55,False,User
494208,stellaraccident,54,False,User
29615281,cuixiaom,54,False,User
8062406,ashraf-bhuiyan,53,False,User
969799,mhong,52,False,User
6346853,jzhoulon,52,False,User
16437156,Androbin,52,False,User
21046059,jonathanchu33,51,False,User
4570353,galarragas,51,False,User
986732,tatianashp,51,False,User
567848,jendap,50,False,User
40809717,pkanwar23,50,False,User
6642663,georgepaw,50,False,User
12205429,ekuznetsov139,49,False,User
667809,karmel,49,False,User
1048839,srvasude,49,False,User
12770037,sherrym,48,False,User
5873403,lindong28,47,False,User
5379361,khanhlvg,47,False,User
3457240,rahul003,47,False,User
37410702,vbardiovskyg,47,False,User
1581821,jiawenhao,47,False,User
42451886,rahul-kamat,47,False,User
42385577,kushanam,47,False,User
10891704,MattConley,45,False,User
2306823,toponado,45,False,User
534945,jblespiau,44,False,User
1203796,Kariddi,44,False,User
836333,RenatoUtsch,44,False,User
52769182,ShengYang1,44,False,User
1694130,rinugun,43,False,User
526795,Artem-B,43,False,User
42185129,doehyun,43,False,User
32885872,kmh4321,43,False,User
22967383,wdirons,43,False,User
1873994,alanyee,42,False,User
1389937,mattdangerw,42,False,User
46058173,jvishnuvardhan,42,False,User
47519863,dzakhar,41,False,User
33532941,duncanriach,41,False,User
17071954,vinuraja,41,False,User
1002405,yzhwang,41,False,User
1028969,dmitrievanthony,41,False,User
726075,nealwu,40,False,User
536695,rkuester,40,False,User
775466,lc0,40,False,User
79875473,w-xinyi,40,False,User
6020988,joel-shor,40,False,User
10091048,bas-aarts,40,False,User
1573848,ccrusius,39,False,User
5975590,yacoder,39,False,User
4599735,michaelbanfield,39,False,User
